2016ID,packID,row,group.position,position,maternalID,paternalID,maternalpositionID,maternalrow,maternalposition,seed.mass,cohort,row,position,planting.notes
1234,289,213,1,1.1,86,1,NA,NA,NA,NA,greenhouse,213,1.1,
1235,289,213,1,1.2,86,1,NA,NA,NA,NA,greenhouse,213,1.2,"seed is at large, probably 15 cm at 6 o'clock from nail"
1236,291,213,3,2.8,37,55,NA,NA,NA,8.94,greenhouse,213,2.8,
1237,291,213,3,2.9,37,55,NA,NA,NA,NA,greenhouse,213,2.9,
1238,291,213,3,3,37,55,NA,NA,NA,NA,greenhouse,213,3,
1239,291,213,3,3.1,37,55,NA,NA,NA,NA,greenhouse,213,3.1,
1240,291,213,3,3.2,37,55,NA,NA,NA,NA,greenhouse,213,3.2,
1241,294,213,5,4.8,7,8,NA,NA,NA,10.95,greenhouse,213,4.8,
1242,294,213,5,4.9,7,8,NA,NA,NA,NA,greenhouse,213,4.9,
1243,294,213,5,5,7,8,NA,NA,NA,NA,greenhouse,213,5,
1244,294,213,5,5.1,7,8,NA,NA,NA,NA,greenhouse,213,5.1,
1245,294,213,5,5.2,7,8,NA,NA,NA,NA,greenhouse,213,5.2,
1246,300,213,7,6.8,4,98,NA,NA,NA,6.09,greenhouse,213,6.8,
1247,300,213,7,6.9,4,98,NA,NA,NA,NA,greenhouse,213,6.9,
1248,300,213,7,7,4,98,NA,NA,NA,NA,greenhouse,213,7,
1249,300,213,7,7.1,4,98,NA,NA,NA,NA,greenhouse,213,7.1,
1250,300,213,7,7.2,4,98,NA,NA,NA,NA,greenhouse,213,7.2,
1251,302,213,9,8.8,46,69,NA,NA,NA,8.52,greenhouse,213,8.8,
1252,302,213,9,8.9,46,69,NA,NA,NA,NA,greenhouse,213,8.9,
1253,302,213,9,9,46,69,NA,NA,NA,NA,greenhouse,213,9,
1254,302,213,9,9.1,46,69,NA,NA,NA,NA,greenhouse,213,9.1,
1255,302,213,9,9.2,46,69,NA,NA,NA,NA,greenhouse,213,9.2,
1256,303,213,11,10.8,88,98,NA,NA,NA,7.13,greenhouse,213,10.8,
1257,303,213,11,10.9,88,98,NA,NA,NA,NA,greenhouse,213,10.9,
1258,303,213,11,11,88,98,NA,NA,NA,NA,greenhouse,213,11,
1259,303,213,11,11.1,88,98,NA,NA,NA,NA,greenhouse,213,11.1,
1260,303,213,11,11.2,88,98,NA,NA,NA,NA,greenhouse,213,11.2,
1261,308,213,13,12.8,71,35,NA,NA,NA,8.99,greenhouse,213,12.8,
1262,308,213,13,12.9,71,35,NA,NA,NA,NA,greenhouse,213,12.9,
1263,308,213,13,13,71,35,NA,NA,NA,NA,greenhouse,213,13,
1264,308,213,13,13.1,71,35,NA,NA,NA,NA,greenhouse,213,13.1,
1265,308,213,13,13.2,71,35,NA,NA,NA,NA,greenhouse,213,13.2,
1266,320,213,15,14.8,29,75,NA,NA,NA,8.48,greenhouse,213,14.8,
1267,320,213,15,14.9,29,75,NA,NA,NA,NA,greenhouse,213,14.9,
1268,320,213,15,15,29,75,NA,NA,NA,NA,greenhouse,213,15,
1269,320,213,15,15.1,29,75,NA,NA,NA,NA,greenhouse,213,15.1,
1270,320,213,15,15.2,29,75,NA,NA,NA,NA,greenhouse,213,15.2,
1271,324,213,17,16.8,30,98,NA,NA,NA,9.38,greenhouse,213,16.8,
1272,324,213,17,16.9,30,98,NA,NA,NA,NA,greenhouse,213,16.9,
1273,324,213,17,17,30,98,NA,NA,NA,NA,greenhouse,213,17,
1274,324,213,17,17.1,30,98,NA,NA,NA,NA,greenhouse,213,17.1,
1275,324,213,17,17.2,30,98,NA,NA,NA,NA,greenhouse,213,17.2,
1276,326,213,19,18.8,34,75,NA,NA,NA,10.8,greenhouse,213,18.8,
1277,326,213,19,18.9,34,75,NA,NA,NA,NA,greenhouse,213,18.9,
1278,326,213,19,19,34,75,NA,NA,NA,NA,greenhouse,213,19,
1279,326,213,19,19.1,34,75,NA,NA,NA,NA,greenhouse,213,19.1,
1280,326,213,19,19.2,34,75,NA,NA,NA,NA,greenhouse,213,19.2,
1281,327,213,21,20.8,76,42,NA,NA,NA,9.82,greenhouse,213,20.8,
1282,327,213,21,20.9,76,42,NA,NA,NA,NA,greenhouse,213,20.9,
1283,327,213,21,21,76,42,NA,NA,NA,NA,greenhouse,213,21,
1284,327,213,21,21.1,76,42,NA,NA,NA,NA,greenhouse,213,21.1,
1285,327,213,21,21.2,76,42,NA,NA,NA,NA,greenhouse,213,21.2,
1286,329,213,23,22.8,92,15,NA,NA,NA,6.43,greenhouse,213,22.8,
1287,329,213,23,22.9,92,15,NA,NA,NA,NA,greenhouse,213,22.9,
1288,329,213,23,23,92,15,NA,NA,NA,NA,greenhouse,213,23,
1289,329,213,23,23.1,92,15,NA,NA,NA,NA,greenhouse,213,23.1,
1290,329,213,23,23.2,92,15,NA,NA,NA,NA,greenhouse,213,23.2,
1291,330,213,25,24.8,100,1,NA,NA,NA,11.1,greenhouse,213,24.8,
1292,330,213,25,24.9,100,1,NA,NA,NA,NA,greenhouse,213,24.9,
1293,330,213,25,25,100,1,NA,NA,NA,NA,greenhouse,213,25,
1294,330,213,25,25.1,100,1,NA,NA,NA,NA,greenhouse,213,25.1,
1295,330,213,25,25.2,100,1,NA,NA,NA,NA,greenhouse,213,25.2,
1296,331,213,27,26.8,38,1,NA,NA,NA,9.62,greenhouse,213,26.8,
1297,331,213,27,26.9,38,1,NA,NA,NA,NA,greenhouse,213,26.9,
1298,331,213,27,27,38,1,NA,NA,NA,NA,greenhouse,213,27,
1299,331,213,27,27.1,38,1,NA,NA,NA,NA,greenhouse,213,27.1,
1300,331,213,27,27.2,38,1,NA,NA,NA,NA,greenhouse,213,27.2,
1301,332,213,29,28.8,90,96,NA,NA,NA,12.64,greenhouse,213,28.8,
1302,332,213,29,28.9,90,96,NA,NA,NA,NA,greenhouse,213,28.9,
1303,332,213,29,29,90,96,NA,NA,NA,NA,greenhouse,213,29,
1304,332,213,29,29.1,90,96,NA,NA,NA,NA,greenhouse,213,29.1,
1305,332,213,29,29.2,90,96,NA,NA,NA,NA,greenhouse,213,29.2,
1306,338,213,31,30.8,79,75,NA,NA,NA,9.83,greenhouse,213,30.8,
1307,338,213,31,30.9,79,75,NA,NA,NA,NA,greenhouse,213,30.9,
1308,338,213,31,31,79,75,NA,NA,NA,NA,greenhouse,213,31,
1309,338,213,31,31.1,79,75,NA,NA,NA,NA,greenhouse,213,31.1,
1310,338,213,31,31.2,79,75,NA,NA,NA,NA,greenhouse,213,31.2,
1311,339,213,33,32.8,50,96,NA,NA,NA,8.86,greenhouse,213,32.8,
1312,339,213,33,32.9,50,96,NA,NA,NA,NA,greenhouse,213,32.9,
1313,339,213,33,33,50,96,NA,NA,NA,NA,greenhouse,213,33,
1314,339,213,33,33.1,50,96,NA,NA,NA,NA,greenhouse,213,33.1,
1315,339,213,33,33.2,50,96,NA,NA,NA,NA,greenhouse,213,33.2,
1316,341,213,35,34.8,34,75,NA,NA,NA,10.27,greenhouse,213,34.8,
1317,341,213,35,34.9,34,75,NA,NA,NA,NA,greenhouse,213,34.9,
1318,341,213,35,35,34,75,NA,NA,NA,NA,greenhouse,213,35,
1319,341,213,35,35.1,34,75,NA,NA,NA,NA,greenhouse,213,35.1,
1320,341,213,35,35.2,34,75,NA,NA,NA,NA,greenhouse,213,35.2,
1321,344,213,37,36.8,73,67,NA,NA,NA,13.71,greenhouse,213,36.8,
1322,344,213,37,36.9,73,67,NA,NA,NA,NA,greenhouse,213,36.9,
1323,344,213,37,37,73,67,NA,NA,NA,NA,greenhouse,213,37,
1324,344,213,37,37.1,73,67,NA,NA,NA,NA,greenhouse,213,37.1,
1325,344,213,37,37.2,73,67,NA,NA,NA,NA,greenhouse,213,37.2,
1326,345,213,39,38.8,100,1,NA,NA,NA,11.78,greenhouse,213,38.8,
1327,345,213,39,38.9,100,1,NA,NA,NA,NA,greenhouse,213,38.9,
1328,345,213,39,39,100,1,NA,NA,NA,NA,greenhouse,213,39,
1329,345,213,39,39.1,100,1,NA,NA,NA,NA,greenhouse,213,39.1,
1330,345,213,39,39.2,100,1,NA,NA,NA,NA,greenhouse,213,39.2,
1331,348,213,41,40.8,100,1,NA,NA,NA,11.29,greenhouse,213,40.8,
1332,348,213,41,40.9,100,1,NA,NA,NA,NA,greenhouse,213,40.9,
1333,348,213,41,41,100,1,NA,NA,NA,NA,greenhouse,213,41,
1334,348,213,41,41.1,100,1,NA,NA,NA,NA,greenhouse,213,41.1,
1335,348,213,41,41.2,100,1,NA,NA,NA,NA,greenhouse,213,41.2,
1336,350,213,43,42.8,56,27,NA,NA,NA,14.24,greenhouse,213,42.8,
1337,350,213,43,42.9,56,27,NA,NA,NA,NA,greenhouse,213,42.9,
1338,350,213,43,43,56,27,NA,NA,NA,NA,greenhouse,213,43,
1339,350,213,43,43.1,56,27,NA,NA,NA,NA,greenhouse,213,43.1,
1340,350,213,43,43.2,56,27,NA,NA,NA,NA,greenhouse,213,43.2,
1341,355,213,45,44.8,49,67,NA,NA,NA,8.59,greenhouse,213,44.8,
1342,355,213,45,44.9,49,67,NA,NA,NA,NA,greenhouse,213,44.9,
1343,355,213,45,45,49,67,NA,NA,NA,NA,greenhouse,213,45,
1344,355,213,45,45.1,49,67,NA,NA,NA,NA,greenhouse,213,45.1,
1345,355,213,45,45.2,49,67,NA,NA,NA,NA,greenhouse,213,45.2,
1346,361,213,47,46.8,68,55,NA,NA,NA,7.25,greenhouse,213,46.8,
1347,361,213,47,46.9,68,55,NA,NA,NA,NA,greenhouse,213,46.9,
1348,361,213,47,47,68,55,NA,NA,NA,NA,greenhouse,213,47,
1349,361,213,47,47.1,68,55,NA,NA,NA,NA,greenhouse,213,47.1,
1350,361,213,47,47.2,68,55,NA,NA,NA,NA,greenhouse,213,47.2,
1351,367,215,1,0.8,80,15,NA,NA,NA,12.05,greenhouse,215,0.8,
1352,367,215,1,0.9,80,15,NA,NA,NA,NA,greenhouse,215,0.9,
1353,367,215,1,1,80,15,NA,NA,NA,NA,greenhouse,215,1,
1354,367,215,1,1.1,80,15,NA,NA,NA,NA,greenhouse,215,1.1,
1355,367,215,1,1.2,80,15,NA,NA,NA,NA,greenhouse,215,1.2,
1356,376,215,3,2.8,37,55,NA,NA,NA,9.07,greenhouse,215,2.8,
1357,376,215,3,2.9,37,55,NA,NA,NA,NA,greenhouse,215,2.9,
1358,376,215,3,3,37,55,NA,NA,NA,NA,greenhouse,215,3,
1359,376,215,3,3.1,37,55,NA,NA,NA,NA,greenhouse,215,3.1,
1360,376,215,3,3.2,37,55,NA,NA,NA,NA,greenhouse,215,3.2,
1361,378,215,5,4.8,36,61,NA,NA,NA,9.67,greenhouse,215,4.8,
1362,378,215,5,4.9,36,61,NA,NA,NA,NA,greenhouse,215,4.9,
1363,378,215,5,5,36,61,NA,NA,NA,NA,greenhouse,215,5,
1364,378,215,5,5.1,36,61,NA,NA,NA,NA,greenhouse,215,5.1,
1365,378,215,5,5.2,36,61,NA,NA,NA,NA,greenhouse,215,5.2,
1366,382,215,7,6.8,49,67,NA,NA,NA,7.55,greenhouse,215,6.8,
1367,382,215,7,6.9,49,67,NA,NA,NA,NA,greenhouse,215,6.9,
1368,382,215,7,7,49,67,NA,NA,NA,NA,greenhouse,215,7,
1369,382,215,7,7.1,49,67,NA,NA,NA,NA,greenhouse,215,7.1,
1370,382,215,7,7.2,49,67,NA,NA,NA,NA,greenhouse,215,7.2,
1371,390,215,9,8.8,5,21,NA,NA,NA,9.88,greenhouse,215,8.8,
1372,390,215,9,8.9,5,21,NA,NA,NA,NA,greenhouse,215,8.9,
1373,390,215,9,9,5,21,NA,NA,NA,NA,greenhouse,215,9,
1374,390,215,9,9.1,5,21,NA,NA,NA,NA,greenhouse,215,9.1,
1375,390,215,9,9.2,5,21,NA,NA,NA,NA,greenhouse,215,9.2,
1376,391,215,11,10.8,83,24,NA,NA,NA,12.11,greenhouse,215,10.8,
1377,391,215,11,10.9,83,24,NA,NA,NA,NA,greenhouse,215,10.9,
1378,391,215,11,11,83,24,NA,NA,NA,NA,greenhouse,215,11,
1379,391,215,11,11.1,83,24,NA,NA,NA,NA,greenhouse,215,11.1,
1380,391,215,11,11.2,83,24,NA,NA,NA,NA,greenhouse,215,11.2,
1381,396,215,13,12.8,29,75,NA,NA,NA,7.68,greenhouse,215,12.8,
1382,396,215,13,12.9,29,75,NA,NA,NA,NA,greenhouse,215,12.9,
1383,396,215,13,13,29,75,NA,NA,NA,NA,greenhouse,215,13,
1384,396,215,13,13.1,29,75,NA,NA,NA,NA,greenhouse,215,13.1,
1385,396,215,13,13.2,29,75,NA,NA,NA,NA,greenhouse,215,13.2,
1386,399,215,15,14.8,68,55,NA,NA,NA,7.83,greenhouse,215,14.8,
1387,399,215,15,14.9,68,55,NA,NA,NA,NA,greenhouse,215,14.9,
1388,399,215,15,15,68,55,NA,NA,NA,NA,greenhouse,215,15,
1389,399,215,15,15.1,68,55,NA,NA,NA,NA,greenhouse,215,15.1,
1390,399,215,15,15.2,68,55,NA,NA,NA,NA,greenhouse,215,15.2,
1391,400,215,17,16.8,41,89,NA,NA,NA,8.33,greenhouse,215,16.8,
1392,400,215,17,16.9,41,89,NA,NA,NA,NA,greenhouse,215,16.9,
1393,400,215,17,17,41,89,NA,NA,NA,NA,greenhouse,215,17,
1394,400,215,17,17.1,41,89,NA,NA,NA,NA,greenhouse,215,17.1,
1395,400,215,17,17.2,41,89,NA,NA,NA,NA,greenhouse,215,17.2,
1396,401,215,19,18.8,100,1,NA,NA,NA,11.84,greenhouse,215,18.8,
1397,401,215,19,18.9,100,1,NA,NA,NA,NA,greenhouse,215,18.9,
1398,401,215,19,19,100,1,NA,NA,NA,NA,greenhouse,215,19,
1399,401,215,19,19.1,100,1,NA,NA,NA,NA,greenhouse,215,19.1,
1400,401,215,19,19.2,100,1,NA,NA,NA,NA,greenhouse,215,19.2,
1401,404,215,21,20.8,83,24,NA,NA,NA,13.36,greenhouse,215,20.8,
1402,404,215,21,20.9,83,24,NA,NA,NA,NA,greenhouse,215,20.9,
1403,404,215,21,21,83,24,NA,NA,NA,NA,greenhouse,215,21,
1404,404,215,21,21.1,83,24,NA,NA,NA,NA,greenhouse,215,21.1,
1405,404,215,21,21.2,83,24,NA,NA,NA,NA,greenhouse,215,21.2,
1406,405,215,23,22.8,49,67,NA,NA,NA,7.88,greenhouse,215,22.8,
1407,405,215,23,22.9,49,67,NA,NA,NA,NA,greenhouse,215,22.9,
1408,405,215,23,23,49,67,NA,NA,NA,NA,greenhouse,215,23,
1409,405,215,23,23.1,49,67,NA,NA,NA,NA,greenhouse,215,23.1,
1410,405,215,23,23.2,49,67,NA,NA,NA,NA,greenhouse,215,23.2,
1411,407,215,25,24.8,57,96,NA,NA,NA,13.9,greenhouse,215,24.8,
1412,407,215,25,24.9,57,96,NA,NA,NA,NA,greenhouse,215,24.9,
1413,407,215,25,25,57,96,NA,NA,NA,NA,greenhouse,215,25,
1414,407,215,25,25.1,57,96,NA,NA,NA,NA,greenhouse,215,25.1,
1415,407,215,25,25.2,57,96,NA,NA,NA,NA,greenhouse,215,25.2,
1416,413,215,27,26.8,71,35,NA,NA,NA,8.66,greenhouse,215,26.8,
1417,413,215,27,26.9,71,35,NA,NA,NA,NA,greenhouse,215,26.9,
1418,413,215,27,27,71,35,NA,NA,NA,NA,greenhouse,215,27,
1419,413,215,27,27.1,71,35,NA,NA,NA,NA,greenhouse,215,27.1,
1420,413,215,27,27.2,71,35,NA,NA,NA,NA,greenhouse,215,27.2,
1421,416,215,29,28.8,5,21,NA,NA,NA,7.95,greenhouse,215,28.8,
1422,416,215,29,28.9,5,21,NA,NA,NA,NA,greenhouse,215,28.9,
1423,416,215,29,29,5,21,NA,NA,NA,NA,greenhouse,215,29,
1424,416,215,29,29.1,5,21,NA,NA,NA,NA,greenhouse,215,29.1,
1425,416,215,29,29.2,5,21,NA,NA,NA,NA,greenhouse,215,29.2,
1426,419,215,31,30.8,83,24,NA,NA,NA,11.39,greenhouse,215,30.8,
1427,419,215,31,30.9,83,24,NA,NA,NA,NA,greenhouse,215,30.9,
1428,419,215,31,31,83,24,NA,NA,NA,NA,greenhouse,215,31,
1429,419,215,31,31.1,83,24,NA,NA,NA,NA,greenhouse,215,31.1,
1430,419,215,31,31.2,83,24,NA,NA,NA,NA,greenhouse,215,31.2,
1431,421,215,33,32.8,44,25,NA,NA,NA,10.06,greenhouse,215,32.8,
1432,421,215,33,32.9,44,25,NA,NA,NA,NA,greenhouse,215,32.9,
1433,421,215,33,33,44,25,NA,NA,NA,NA,greenhouse,215,33,
1434,421,215,33,33.1,44,25,NA,NA,NA,NA,greenhouse,215,33.1,
1435,421,215,33,33.2,44,25,NA,NA,NA,NA,greenhouse,215,33.2,
1436,423,215,35,34.8,64,21,NA,NA,NA,9.34,greenhouse,215,34.8,
1437,423,215,35,34.9,64,21,NA,NA,NA,NA,greenhouse,215,34.9,
1438,423,215,35,35,64,21,NA,NA,NA,NA,greenhouse,215,35,
1439,423,215,35,35.1,64,21,NA,NA,NA,NA,greenhouse,215,35.1,
1440,423,215,35,35.2,64,21,NA,NA,NA,NA,greenhouse,215,35.2,
1441,427,215,37,36.8,40,43,NA,NA,NA,10.24,greenhouse,215,36.8,
1442,427,215,37,36.9,40,43,NA,NA,NA,NA,greenhouse,215,36.9,
1443,427,215,37,37,40,43,NA,NA,NA,NA,greenhouse,215,37,
1444,427,215,37,37.1,40,43,NA,NA,NA,NA,greenhouse,215,37.1,
1445,427,215,37,37.2,40,43,NA,NA,NA,NA,greenhouse,215,37.2,
1446,439,215,39,38.8,58,89,NA,NA,NA,9.53,greenhouse,215,38.8,
1447,439,215,39,38.9,58,89,NA,NA,NA,NA,greenhouse,215,38.9,
1448,439,215,39,39,58,89,NA,NA,NA,NA,greenhouse,215,39,
1449,439,215,39,39.1,58,89,NA,NA,NA,NA,greenhouse,215,39.1,
1450,439,215,39,39.2,58,89,NA,NA,NA,NA,greenhouse,215,39.2,
1451,441,215,41,40.8,64,21,NA,NA,NA,11.9,greenhouse,215,40.8,
1452,441,215,41,40.9,64,21,NA,NA,NA,NA,greenhouse,215,40.9,
1453,441,215,41,41,64,21,NA,NA,NA,NA,greenhouse,215,41,
1454,441,215,41,41.1,64,21,NA,NA,NA,NA,greenhouse,215,41.1,
1455,441,215,41,41.2,64,21,NA,NA,NA,NA,greenhouse,215,41.2,
1456,443,215,43,42.8,62,52,NA,NA,NA,9.49,greenhouse,215,42.8,
1457,443,215,43,42.9,62,52,NA,NA,NA,NA,greenhouse,215,42.9,
1458,443,215,43,43,62,52,NA,NA,NA,NA,greenhouse,215,43,
1459,443,215,43,43.1,62,52,NA,NA,NA,NA,greenhouse,215,43.1,
1460,443,215,43,43.2,62,52,NA,NA,NA,NA,greenhouse,215,43.2,
1461,450,215,45,44.8,4,98,NA,NA,NA,7.7,greenhouse,215,44.8,
1462,450,215,45,44.9,4,98,NA,NA,NA,NA,greenhouse,215,44.9,
1463,450,215,45,45,4,98,NA,NA,NA,NA,greenhouse,215,45,
1464,450,215,45,45.1,4,98,NA,NA,NA,NA,greenhouse,215,45.1,
1465,450,215,45,45.2,4,98,NA,NA,NA,NA,greenhouse,215,45.2,
1466,453,215,47,46.8,19,52,NA,NA,NA,9.06,greenhouse,215,46.8,
1467,453,215,47,46.9,19,52,NA,NA,NA,NA,greenhouse,215,46.9,
1468,453,215,47,47,19,52,NA,NA,NA,NA,greenhouse,215,47,
1469,453,215,47,47.1,19,52,NA,NA,NA,NA,greenhouse,215,47.1,
1470,453,215,47,47.2,19,52,NA,NA,NA,NA,greenhouse,215,47.2,
1471,151,222,1,0.8,542,NA,349,108,39.1,9.93,field,222,0.8,
1472,151,222,1,0.9,542,NA,349,108,39.1,NA,field,222,0.9,
1473,151,222,1,1,542,NA,349,108,39.1,NA,field,222,1,
1474,151,222,1,1.1,542,NA,349,108,39.1,NA,field,222,1.1,
1475,151,222,1,1.2,542,NA,349,108,39.1,NA,field,222,1.2,
1476,152,222,3,2.8,515,NA,971,204,40.8,13.18,field,222,2.8,
1477,152,222,3,2.9,515,NA,971,204,40.8,NA,field,222,2.9,
1478,152,222,3,3,515,NA,971,204,40.8,NA,field,222,3,
1479,152,222,3,3.1,515,NA,971,204,40.8,NA,field,222,3.1,
1480,152,222,3,3.2,515,NA,971,204,40.8,NA,field,222,3.2,
1481,153,222,5,4.8,534,NA,622,116,48.9,9.27,field,222,4.8,
1482,153,222,5,4.9,534,NA,622,116,48.9,NA,field,222,4.9,
1483,153,222,5,5,534,NA,622,116,48.9,NA,field,222,5,
1484,153,222,5,5.1,534,NA,622,116,48.9,NA,field,222,5.1,
1485,153,222,5,5.2,534,NA,622,116,48.9,NA,field,222,5.2,
1486,154,222,7,6.8,522,NA,1731,420,2.8,14.54,field,222,6.8,
1487,154,222,7,6.9,522,NA,1731,420,2.8,NA,field,222,6.9,
1488,154,222,7,7,522,NA,1731,420,2.8,NA,field,222,7,
1489,154,222,7,7.1,522,NA,1731,420,2.8,NA,field,222,7.1,
1490,154,222,7,7.2,522,NA,1731,420,2.8,NA,field,222,7.2,
1491,155,222,9,8.8,522,NA,282,108,12.9,6.82,field,222,8.8,
1492,155,222,9,8.9,522,NA,282,108,12.9,NA,field,222,8.9,
1493,155,222,9,9,522,NA,282,108,12.9,NA,field,222,9,
1494,155,222,9,9.1,522,NA,282,108,12.9,NA,field,222,9.1,
1495,155,222,9,9.2,522,NA,282,108,12.9,NA,field,222,9.2,
1496,156,222,11,10.8,568,NA,712,118,34.9,11.52,field,222,10.8,
1497,156,222,11,10.9,568,NA,712,118,34.9,NA,field,222,10.9,
1498,156,222,11,11,568,NA,712,118,34.9,NA,field,222,11,
1499,156,222,11,11.1,568,NA,712,118,34.9,NA,field,222,11.1,
1500,156,222,11,11.2,568,NA,712,118,34.9,NA,field,222,11.2,
1501,157,222,13,12.8,522,NA,282,108,12.9,11.08,field,222,12.8,
1502,157,222,13,12.9,522,NA,282,108,12.9,NA,field,222,12.9,
1503,157,222,13,13,522,NA,282,108,12.9,NA,field,222,13,
1504,157,222,13,13.1,522,NA,282,108,12.9,NA,field,222,13.1,
1505,157,222,13,13.2,522,NA,282,108,12.9,NA,field,222,13.2,
1506,158,222,15,14.8,573,NA,485,112,43.2,9.84,field,222,14.8,
1507,158,222,15,14.9,573,NA,485,112,43.2,NA,field,222,14.9,
1508,158,222,15,15,573,NA,485,112,43.2,NA,field,222,15,
1509,158,222,15,15.1,573,NA,485,112,43.2,NA,field,222,15.1,
1510,158,222,15,15.2,573,NA,485,112,43.2,NA,field,222,15.2,
1511,159,222,17,16.8,522,NA,285,108,13.2,9.82,field,222,16.8,
1512,159,222,17,16.9,522,NA,285,108,13.2,NA,field,222,16.9,
1513,159,222,17,17,522,NA,285,108,13.2,NA,field,222,17,
1514,159,222,17,17.1,522,NA,285,108,13.2,NA,field,222,17.1,
1515,159,222,17,17.2,522,NA,285,108,13.2,NA,field,222,17.2,
1516,160,222,19,18.8,554,NA,1210,300,39.2,12.95,field,222,18.8,
1517,160,222,19,18.9,554,NA,1210,300,39.2,NA,field,222,18.9,
1518,160,222,19,19,554,NA,1210,300,39.2,NA,field,222,19,seed is at large
1519,160,222,19,19.1,554,NA,1210,300,39.2,NA,field,222,19.1,
1520,160,222,19,19.2,554,NA,1210,300,39.2,NA,field,222,19.2,
1521,161,222,21,20.8,542,NA,349,108,39.1,7.73,field,222,20.8,
1522,161,222,21,20.9,542,NA,349,108,39.1,NA,field,222,20.9,
1523,161,222,21,21,542,NA,349,108,39.1,NA,field,222,21,
1524,161,222,21,21.1,542,NA,349,108,39.1,NA,field,222,21.1,
1525,161,222,21,21.2,542,NA,349,108,39.1,NA,field,222,21.2,
1526,162,222,23,22.8,522,NA,1004,210,5.1,6.81,field,222,22.8,
1527,162,222,23,22.9,522,NA,1004,210,5.1,NA,field,222,22.9,
1528,162,222,23,23,522,NA,1004,210,5.1,NA,field,222,23,
1529,162,222,23,23.1,522,NA,1004,210,5.1,NA,field,222,23.1,
1530,162,222,23,23.2,522,NA,1004,210,5.1,NA,field,222,23.2,
1531,163,222,25,24.8,537,NA,207,102,32.9,6.28,field,222,24.8,
1532,163,222,25,24.9,537,NA,207,102,32.9,NA,field,222,24.9,
1533,163,222,25,25,537,NA,207,102,32.9,NA,field,222,25,
1534,163,222,25,25.1,537,NA,207,102,32.9,NA,field,222,25.1,
1535,163,222,25,25.2,537,NA,207,102,32.9,NA,field,222,25.2,
1536,164,222,27,26.8,556,NA,1219,300,43.1,10.82,field,222,26.8,
1537,164,222,27,26.9,556,NA,1219,300,43.1,NA,field,222,26.9,
1538,164,222,27,27,556,NA,1219,300,43.1,NA,field,222,27,
1539,164,222,27,27.1,556,NA,1219,300,43.1,NA,field,222,27.1,
1540,164,222,27,27.2,556,NA,1219,300,43.1,NA,field,222,27.2,
1541,165,222,29,28.8,537,NA,207,102,32.9,12.04,field,222,28.8,
1542,165,222,29,28.9,537,NA,207,102,32.9,NA,field,222,28.9,
1543,165,222,29,29,537,NA,207,102,32.9,NA,field,222,29,
1544,165,222,29,29.1,537,NA,207,102,32.9,NA,field,222,29.1,
1545,165,222,29,29.2,537,NA,207,102,32.9,NA,field,222,29.2,
1546,166,222,31,30.8,572,NA,762,124,6.9,4.35,field,222,30.8,
1547,166,222,31,30.9,572,NA,762,124,6.9,NA,field,222,30.9,
1548,166,222,31,31,572,NA,762,124,6.9,NA,field,222,31,
1549,166,222,31,31.1,572,NA,762,124,6.9,NA,field,222,31.1,
1550,166,222,31,31.2,572,NA,762,124,6.9,NA,field,222,31.2,seed is at large
1551,167,222,33,32.8,554,NA,1028,210,15,14.5,field,222,32.8,
1552,167,222,33,32.9,554,NA,1028,210,15,NA,field,222,32.9,
1553,167,222,33,33,554,NA,1028,210,15,NA,field,222,33,
1554,167,222,33,33.1,554,NA,1028,210,15,NA,field,222,33.1,
1555,167,222,33,33.2,554,NA,1028,210,15,NA,field,222,33.2,
1556,168,222,35,34.8,524,NA,277,108,10.9,6.68,field,222,34.8,
1557,168,222,35,34.9,524,NA,277,108,10.9,NA,field,222,34.9,
1558,168,222,35,35,524,NA,277,108,10.9,NA,field,222,35,
1559,168,222,35,35.1,524,NA,277,108,10.9,NA,field,222,35.1,
1560,168,222,35,35.2,524,NA,277,108,10.9,NA,field,222,35.2,
1561,169,222,37,36.8,550,NA,1013,210,9,11.8,field,222,36.8,
1562,169,222,37,36.9,550,NA,1013,210,9,NA,field,222,36.9,
1563,169,222,37,37,550,NA,1013,210,9,NA,field,222,37,
1564,169,222,37,37.1,550,NA,1013,210,9,NA,field,222,37.1,
1565,169,222,37,37.2,550,NA,1013,210,9,NA,field,222,37.2,
1566,170,222,39,38.8,530,NA,1009,210,7.1,8.2,field,222,38.8,
1567,170,222,39,38.9,530,NA,1009,210,7.1,NA,field,222,38.9,
1568,170,222,39,39,530,NA,1009,210,7.1,NA,field,222,39,
1569,170,222,39,39.1,530,NA,1009,210,7.1,NA,field,222,39.1,
1570,170,222,39,39.2,530,NA,1009,210,7.1,NA,field,222,39.2,
1571,171,222,41,40.8,568,NA,711,118,34.8,8.32,field,222,40.8,
1572,171,222,41,40.9,568,NA,711,118,34.8,NA,field,222,40.9,
1573,171,222,41,41,568,NA,711,118,34.8,NA,field,222,41,
1574,171,222,41,41.1,568,NA,711,118,34.8,NA,field,222,41.1,
1575,171,222,41,41.2,568,NA,711,118,34.8,NA,field,222,41.2,
1576,172,222,43,42.8,564,NA,133,102,3,9.02,field,222,42.8,
1577,172,222,43,42.9,564,NA,133,102,3,NA,field,222,42.9,
1578,172,222,43,43,564,NA,133,102,3,NA,field,222,43,
1579,172,222,43,43.1,564,NA,133,102,3,NA,field,222,43.1,
